rule_id,API_norm_MF,S_t_MF,SMI_t_MF,Pt_MF,delta_WL_t_MF,rule_output_constant
2331,3,3,3,1,1,[ 0.48964012 -0.20151123  0.4396368   0.29535586  0.6428415   0.3959274 ]
2332,3,3,3,1,2,[-0.6593992  -1.1430498   0.09645121  0.41142794  0.5119722  -1.2024059 ]
2333,3,3,3,1,3,[-0.01066847 -0.05706042  0.3791878   0.2403383  -0.46918148  0.15781137]
2334,3,3,3,1,4,[-0.2295487  -0.3832483   0.22406608  0.3142445   0.3577016  -0.23765829]
2335,3,3,3,2,0,[ 0.02715329 -0.14770737  0.23485145  0.28045765  0.09730382  0.00940191]
2336,3,3,3,2,1,[0.55278444 0.09065749 0.29667768 0.27367753 0.47469792 0.4410095 ]
2337,3,3,3,2,2,[-0.17404446 -0.410008    0.10251167  0.36543038  0.41172346 -0.44109103]
2338,3,3,3,2,3,[ 0.11815199  0.05969898  0.30126172  0.2210414  -0.24427202  0.24922873]
2339,3,3,3,2,4,[ 0.03464009 -0.03161846  0.1801649   0.27956656  0.29044363  0.07331399]
2340,3,3,3,3,0,[0.27995482 0.1113294  0.33005267 0.3813732  0.20412564 0.3056881 ]
2341,3,3,3,3,1,[0.93847716 0.41318324 0.34346414 0.34449676 0.6279462  0.72885936]
2342,3,3,3,3,2,[ 0.13240033 -0.03772915  0.1734808   0.50396025  0.5934573  -0.07980333]
2343,3,3,3,3,3,[ 0.3030047   0.21820383  0.43224272  0.3066232  -0.18249902  0.5074514 ]
2344,3,3,3,3,4,[0.2827608  0.25808862 0.25573137 0.3842041  0.42556536 0.38176557]
2345,3,3,3,4,0,[0.27333996 0.16158426 0.41347513 0.547604   0.2586487  0.38936976]
2346,3,3,3,4,1,[1.1730161  0.56505364 0.47755167 0.514826   0.8794871  1.0493176 ]
2347,3,3,3,4,2,[ 0.0014507  -0.0819278   0.1876406   0.70543057  0.8159732  -0.18687236]
2348,3,3,3,4,3,[ 0.36439064  0.33969095  0.5433277   0.44158864 -0.30580541  0.66684335]
2349,3,3,3,4,4,[0.27012217 0.3571432  0.3192113  0.53851265 0.5774193  0.49677613]
2350,3,3,4,0,0,[0.25560302 0.13740215 0.16918702 0.1800531  0.14307086 0.23016387]
2351,3,3,4,0,1,[0.6655003  0.31301764 0.09256586 0.08984749 0.35261968 0.36912864]
2352,3,3,4,0,2,[0.1813784  0.12283044 0.03698482 0.24601215 0.3756264  0.02532531]
2353,3,3,4,0,3,[ 0.2603372   0.14516601  0.28822654  0.16814388 -0.06781692  0.36826718]
2354,3,3,4,0,4,[0.25002307 0.23779944 0.11338257 0.19025119 0.2712406  0.27253965]
2355,3,3,4,1,0,[-0.27968705 -0.6300402   0.33398172  0.20042524  0.08309633 -0.25947678]
2356,3,3,4,1,1,[ 0.4099411  -0.3567807   0.5212868   0.14380157  0.6128828   0.4733638 ]
2357,3,3,4,1,2,[-0.7092437  -1.2037016   0.14873056  0.26090798  0.4901272  -1.066583  ]
2358,3,3,4,1,3,[-0.01394589 -0.1533945   0.37467462  0.17968035 -0.420335    0.14179778]
2359,3,3,4,1,4,[-0.2767184  -0.48533928  0.25202572  0.20551059  0.33905566 -0.20301574]
2360,3,3,4,2,0,[-0.0238041  -0.23994078  0.21686295  0.19610134  0.0895614  -0.02585404]
2361,3,3,4,2,1,[ 0.4559282  -0.05247308  0.28647348  0.1569979   0.42061388  0.38028032]
2362,3,3,4,2,2,[-0.25258222 -0.50384617  0.08024456  0.2492713   0.3658315  -0.4685503 ]
2363,3,3,4,2,3,[ 0.09921808 -0.02115277  0.2779558   0.17347375 -0.22510986  0.20052835]
2364,3,3,4,2,4,[-0.02831129 -0.1348458   0.1584307   0.19557154  0.25585684  0.01615326]
2365,3,3,4,3,0,[ 0.16521244 -0.05194858  0.24712016  0.25234884  0.15329     0.14170806]
2366,3,3,4,3,1,[0.7476951  0.17931548 0.2372921  0.16363132 0.50341165 0.48642394]
2367,3,3,4,3,2,[-0.03259049 -0.2266633   0.06825969  0.32888892  0.48641607 -0.2780697 ]
2368,3,3,4,3,3,[ 0.24773167  0.09150258  0.36910644  0.23149845 -0.18843809  0.38035354]
2369,3,3,4,3,4,[0.15610176 0.08225956 0.17246746 0.25672182 0.34560722 0.19667122]
2370,3,3,4,4,0,[ 0.10777625 -0.0688429   0.3053691   0.35987183  0.19572708  0.16765183]
2371,3,3,4,4,1,[0.9037365  0.23940845 0.34502858 0.2591703  0.7177378  0.7306761 ]
2372,3,3,4,4,2,[-0.23494156 -0.3457808   0.04472595  0.4546654   0.6732154  -0.45861182]
2373,3,3,4,4,3,[ 0.28447244  0.15908471  0.46564054  0.32891414 -0.30548403  0.49886551]
2374,3,3,4,4,4,[0.08912864 0.10947335 0.20779514 0.3555296  0.47183853 0.24272594]
2375,3,4,0,0,0,[ 0.09120576 -0.02472903  0.10499205  0.12845309  0.00198745 -0.02572054]
2376,3,4,0,0,1,[0.4385162  0.17885254 0.04854024 0.06572424 0.21794651 0.1595863 ]
2377,3,4,0,0,2,[ 0.02095059 -0.05967592  0.00099342  0.19810861  0.22317013 -0.22877894]
2378,3,4,0,0,3,[ 0.10837215 -0.01340198  0.20072167  0.10533071 -0.20443572  0.09948744]
2379,3,4,0,0,4,[0.11018889 0.08749188 0.06806919 0.14746208 0.14617518 0.05328946]
2380,3,4,0,1,0,[-0.47807977 -0.7979359   0.15642843  0.15004519 -0.14881201 -0.7084689 ]
2381,3,4,0,1,1,[ 0.08696064 -0.4440507   0.28111395  0.11198598  0.35993028 -0.00045871]
2382,3,4,0,1,2,[-0.8911189  -1.3741437  -0.01249285  0.21639852  0.22368208 -1.543956  ]
2383,3,4,0,1,3,[-0.19400927 -0.36091045  0.22119296  0.11903365 -0.6150693  -0.26904535]
2384,3,4,0,1,4,[-0.4427151  -0.63767105  0.105776    0.1635627   0.12766592 -0.5961255 ]
2385,3,4,0,2,0,[-0.17842014 -0.37575486  0.10904616  0.14393382 -0.07249072 -0.3318034 ]
2386,3,4,0,2,1,[ 0.21642697 -0.1407729   0.15314049  0.11590016  0.24766581  0.07270639]
2387,3,4,0,2,2,[-0.39724457 -0.6475902  -0.00862078  0.19966358  0.18330643 -0.78512096]
2388,3,4,0,2,3,[-0.04177384 -0.17440943  0.17281012  0.11623821 -0.36691684 -0.0919527 ]
2389,3,4,0,2,4,[-0.15847383 -0.25942954  0.07247877  0.15152663  0.10929976 -0.24982116]
2390,3,4,0,3,0,[-0.04684449 -0.24936543  0.13445993  0.18085639 -0.04699091 -0.22926602]
2391,3,4,0,3,1,[0.43724528 0.03121713 0.12112    0.1156024  0.29950744 0.14368077]
2392,3,4,0,3,2,[-0.23561762 -0.4429577  -0.01281348  0.26091036  0.26522112 -0.6542328 ]
2393,3,4,0,3,3,[ 0.05348403 -0.11441576  0.24228957  0.15055086 -0.37228197  0.00977571]
2394,3,4,0,3,4,[-0.02348171 -0.09998004  0.08665518  0.19666433  0.1661364  -0.12371968]
2395,3,4,0,4,0,[-0.13966702 -0.3331324   0.1618371   0.28699487 -0.07392    -0.32828474]
2396,3,4,0,4,1,[0.527744   0.05444956 0.1863648  0.21839492 0.44018114 0.26479033]
2397,3,4,0,4,2,[-0.45883736 -0.63273317 -0.05075194  0.38874575  0.3737422  -0.9561794 ]
2398,3,4,0,4,3,[ 0.04917766 -0.12315509  0.30204856  0.24119408 -0.55035853  0.00185003]
2399,3,4,0,4,4,[-0.11788158 -0.1354323   0.09991352  0.29461208  0.22860037 -0.18632053]
2400,3,4,1,0,0,[0.1357122  0.00037776 0.08262426 0.11695188 0.04738831 0.00626059]
2401,3,4,1,0,1,[0.48290285 0.17443348 0.00048572 0.02462184 0.2390993  0.13644294]
2402,3,4,1,0,2,[ 0.04237448 -0.04813938 -0.05158497  0.1661639   0.24889481 -0.23531866]
2403,3,4,1,0,3,[ 0.17029555  0.02986069  0.21050507  0.12013672 -0.14597972  0.17563972]
2404,3,4,1,0,4,[0.13569948 0.09573418 0.03743434 0.12908038 0.17258182 0.05623009]
2405,3,4,1,1,0,[-0.3944326  -0.7423434   0.18311128  0.13531657 -0.05212431 -0.5461614 ]
2406,3,4,1,1,1,[ 0.20053601 -0.44058585  0.32879195  0.0748814   0.44329822  0.15462205]
2407,3,4,1,1,2,[-0.82366526 -1.3093021  -0.01174906  0.18043046  0.30502772 -1.3736815 ]
2408,3,4,1,1,3,[-0.11186363 -0.30017388  0.25623706  0.12931363 -0.5223654  -0.12526806]
2409,3,4,1,1,4,[-0.38376132 -0.6034905   0.11730263  0.1427721   0.19559446 -0.47699216]
2410,3,4,1,2,0,[-0.12287142 -0.34349412  0.11364602  0.13683476 -0.01053382 -0.24594502]
2411,3,4,1,2,1,[ 0.28822023 -0.14331147  0.15958337  0.09159078  0.29601583  0.13789575]
2412,3,4,1,2,2,[-0.35780346 -0.617045   -0.02787007  0.17635876  0.23087975 -0.7116286 ]
2413,3,4,1,2,3,[ 0.01888565 -0.1324851   0.19351108  0.12820333 -0.30259016  0.00234841]
2414,3,4,1,2,4,[-0.12122495 -0.24295796  0.06676386  0.13900504  0.15102887 -0.19473986]
2415,3,4,1,3,0,[ 0.01774733 -0.21390381  0.12086652  0.1681839   0.0222479  -0.1561823 ]
2416,3,4,1,3,1,[0.51258534 0.02425484 0.0908136  0.07234591 0.34357944 0.16582115]
2417,3,4,1,3,2,[-0.19710015 -0.41840726 -0.06270228  0.2242563   0.31177884 -0.61644715]
2418,3,4,1,3,3,[ 0.13315196 -0.0599251   0.2615216   0.16754428 -0.29259264  0.11947062]
2419,3,4,1,3,4,[ 0.01678122 -0.0857736   0.06091366  0.17606449  0.20979127 -0.08968816]
2420,3,4,1,4,0,[-0.06841314 -0.29517692  0.14016928  0.26189223  0.01788658 -0.23686075]
2421,3,4,1,4,1,[0.61826104 0.03457778 0.15063593 0.16056998 0.50264126 0.30080283]
2422,3,4,1,4,2,[-0.42505342 -0.60972667 -0.12503478  0.3330513   0.43483597 -0.914369  ]
2423,3,4,1,4,3,[ 0.1416012  -0.05933366  0.32562858  0.25258708 -0.44755474  0.14037088]
2424,3,4,1,4,4,[-0.07703615 -0.12479072  0.06133871  0.261442    0.28635237 -0.14700784]
2425,3,4,2,0,0,[0.36563188 0.1708783  0.16886503 0.24750999 0.1970671  0.2514663 ]
2426,3,4,2,0,1,[0.8857362  0.41160086 0.06609993 0.13019074 0.47567803 0.43432596]
2427,3,4,2,0,2,[ 0.25315255  0.11882586 -0.03213141  0.31439266  0.46608934 -0.07666232]
2428,3,4,2,0,3,[ 0.37592208  0.19263756  0.35340747  0.24837007 -0.07702419  0.47082227]
2429,3,4,2,0,4,[0.34035435 0.27465048 0.09333006 0.24869484 0.34363487 0.27705175]
2430,3,4,2,1,0,[-0.3618239  -0.78977233  0.20603308  0.26422414  0.04981405 -0.54173374]
2431,3,4,2,1,1,[ 0.50935346 -0.3967076   0.38478357  0.1968511   0.7311192   0.36646324]
2432,3,4,2,1,2,[-0.92315745 -1.5223128  -0.12401005  0.32825768  0.5212051  -1.6745868 ]
2433,3,4,2,1,3,[-0.03557359 -0.22308047  0.3648115   0.24623446 -0.60020363  0.03895114]
2434,3,4,2,1,4,[-0.3676747  -0.6305618   0.1056481   0.2623394   0.36284348 -0.488713  ]
2435,3,4,2,2,0,[-0.02257096 -0.31029314  0.15741074  0.2560432   0.08732624 -0.1561001 ]
2436,3,4,2,2,1,[ 0.5843219  -0.04562622  0.2169036   0.20686892  0.5155161   0.35052416]
2437,3,4,2,2,2,[-0.32571822 -0.6607346  -0.07013562  0.311905    0.40772834 -0.79192144]
2438,3,4,2,2,3,[ 0.12814097 -0.04534115  0.29446965  0.23674375 -0.32044587  0.1782492 ]
2439,3,4,2,2,4,[-0.03804808 -0.19559975  0.08386256  0.24822849  0.2882702  -0.11946853]
2440,3,4,2,3,0,[ 0.23759873 -0.07881657  0.20551819  0.33187726  0.18344821  0.0636896 ]
2441,3,4,2,3,1,[0.9737256  0.24214777 0.1697884  0.21484189 0.6399437  0.4961557 ]
2442,3,4,2,3,2,[-0.03412084 -0.33438104 -0.07819772  0.4095034   0.5689287  -0.563374  ]
2443,3,4,2,3,3,[ 0.34230134  0.10467438  0.4208971   0.32376066 -0.25947583  0.42813465]
2444,3,4,2,3,4,[0.20830487 0.06436071 0.1083614  0.32566765 0.41090468 0.10507234]
2445,3,4,2,4,0,[ 0.17629576 -0.12432001  0.2364685   0.48372617  0.21920338  0.03622188]
2446,3,4,2,4,1,[1.2010279  0.3199144  0.26341343 0.37192053 0.9096103  0.77159965]
2447,3,4,2,4,2,[-0.27636024 -0.5197888  -0.16934624  0.58658344  0.7769915  -0.8802877 ]
2448,3,4,2,4,3,[ 0.38213947  0.15766363  0.51680887  0.45422858 -0.44047695  0.5212638 ]
2449,3,4,2,4,4,[0.13272406 0.06861923 0.11091082 0.46444362 0.5508706  0.09864911]
2450,3,4,3,0,0,[0.43055955 0.26647365 0.24164812 0.297069   0.23480894 0.3986948 ]
2451,3,4,3,0,1,[0.94704854 0.52472156 0.18118368 0.22229055 0.53081703 0.63364494]
2452,3,4,3,0,2,[0.36744818 0.24381138 0.08951268 0.3814619  0.5089862  0.15351993]
2453,3,4,3,0,3,[ 0.3956129   0.255612    0.3756651   0.26942694 -0.04034877  0.53889066]
2454,3,4,3,0,4,[0.40962854 0.3617737  0.17093287 0.29600334 0.37545386 0.4245545 ]
2455,3,4,3,1,0,[-0.26557034 -0.63518095  0.2094761   0.30691397  0.05010216 -0.45766497]
2456,3,4,3,1,1,[ 0.5562291  -0.22964385  0.35173854  0.27139682  0.7014994   0.3737552 ]
2457,3,4,3,1,2,[-0.73901117 -1.3029797  -0.07255749  0.3903776   0.5087083  -1.4837183 ]
2458,3,4,3,1,3,[-0.00577957 -0.13078609  0.35255975  0.26136646 -0.55705893  0.0797622 ]
2459,3,4,3,1,4,[-0.26069346 -0.48448145  0.12418581  0.3043791   0.35547525 -0.3908904 ]
2460,3,4,3,2,0,[ 0.03717701 -0.20766868  0.18078336  0.28152078  0.09498136 -0.07484968]
2461,3,4,3,2,1,[0.6144577  0.06773113 0.23467863 0.2550382  0.51192904 0.4072538 ]
2462,3,4,3,2,2,[-0.20732462 -0.51790446 -0.0057638   0.3511133   0.41091546 -0.6304683 ]
2463,3,4,3,2,3,[ 0.14215824  0.0173011   0.29221404  0.24281658 -0.291983    0.2120554 ]
2464,3,4,3,2,4,[ 0.02957533 -0.09946293  0.11697221  0.27399874  0.29108763 -0.02983042]
2465,3,4,3,3,0,[0.31700572 0.0498521  0.26954105 0.37848774 0.212337   0.21257843]
2466,3,4,3,3,1,[1.0300219  0.38917142 0.2583934  0.30266118 0.6726455  0.66288584]
2467,3,4,3,3,2,[ 0.11601358 -0.16033366  0.04564267  0.47614676  0.59840447 -0.3068224 ]
2468,3,4,3,3,3,[ 0.36254376  0.18596525  0.43389827  0.33989125 -0.21780631  0.49328405]
2469,3,4,3,3,4,[0.29607207 0.18338914 0.18204993 0.37126264 0.4329465  0.26002395]
2470,3,4,3,4,0,[0.31355658 0.05843719 0.33011758 0.5589091  0.25990793 0.25151935]
2471,3,4,3,4,1,[1.3088799  0.5292492  0.3793945  0.50110227 0.9494489  0.99459356]
2472,3,4,3,4,2,[-0.03008452 -0.27017683  0.01271027  0.69105107  0.8183581  -0.50592273]
2473,3,4,3,4,3,[ 0.42559725  0.27056333  0.53778535  0.48598996 -0.37951833  0.6162936 ]
2474,3,4,3,4,4,[0.28080806 0.23881727 0.21863255 0.537033   0.5818819  0.32367316]
2475,3,4,4,0,0,[0.27511907 0.09380507 0.10409664 0.17243937 0.14505212 0.13392974]
2476,3,4,4,0,1,[ 0.70899105  0.2818494  -0.0115261   0.04655137  0.36251268  0.248267  ]
2477,3,4,4,0,2,[ 0.15604451  0.03309136 -0.08513892  0.21724467  0.36777797 -0.1804967 ]
2478,3,4,4,0,3,[ 0.31010863  0.13299543  0.28460675  0.19210766 -0.07957713  0.36269733]
2479,3,4,4,0,4,[0.25075006 0.18380496 0.03880183 0.17509183 0.2700618  0.15455125]
2480,3,4,4,1,0,[-0.33274242 -0.74610996  0.2015649   0.18877308  0.05137604 -0.4657814 ]
2481,3,4,4,1,1,[ 0.42134804 -0.4317889   0.36885667  0.10884523  0.6295493   0.32769257]
2482,3,4,4,1,2,[-0.8425173  -1.3960551  -0.08075917  0.22965883  0.4562581  -1.4520067 ]
2483,3,4,4,1,3,[-0.02566708 -0.23281203  0.32758096  0.19342521 -0.51139957  0.03390142]
2484,3,4,4,1,4,[-0.34579113 -0.6092248   0.10919902  0.18793684  0.31548217 -0.43063626]
2485,3,4,4,2,0,[-0.04177428 -0.31600705  0.13153873  0.19099252  0.07185914 -0.16261198]
2486,3,4,4,2,1,[ 0.47886583 -0.10581986  0.1793126   0.13156481  0.42914855  0.26434985]
2487,3,4,4,2,2,[-0.32346505 -0.63245064 -0.07058173  0.22829516  0.34383217 -0.7280475 ]
2488,3,4,4,2,3,[ 0.10977592 -0.06864361  0.2537522   0.18963446 -0.27638707  0.14107881]
2489,3,4,4,2,4,[-0.06017077 -0.21736497  0.06500094  0.18487288  0.24156454 -0.13720387]
2490,3,4,4,3,0,[ 0.16362274 -0.13505712  0.14525716  0.239931    0.13915808 -0.02002365]
2491,3,4,4,3,1,[0.7870916  0.11708086 0.09327577 0.11182917 0.5096679  0.3168687 ]
2492,3,4,4,3,2,[-0.09873069 -0.375342   -0.11462688  0.29135036  0.46237776 -0.5938197 ]
2493,3,4,4,3,3,[ 0.28549397  0.04917447  0.3489504   0.25527215 -0.23246288  0.33191434]
2494,3,4,4,3,4,[ 0.13332835 -0.01147333  0.05933232  0.23604505  0.3320193   0.01060852]
2495,3,4,4,4,0,[ 0.09147089 -0.20104146  0.16145104  0.35392857  0.16630441 -0.07020931]
2496,3,4,4,4,1,[0.9607742  0.14849225 0.15952739 0.22350739 0.73201114 0.5204018 ]
2497,3,4,4,4,2,[-0.34089032 -0.57036316 -0.21201561  0.42113703  0.63433546 -0.9098207 ]
2498,3,4,4,4,3,[ 0.31645527  0.07925608  0.42985392  0.35901886 -0.38841784  0.40302607]
2499,3,4,4,4,4,[ 0.0463893  -0.03487655  0.04899643  0.33932254  0.44693387 -0.02524011]
2500,4,0,0,0,0,[-0.0005689   0.39116904  0.13086341  0.09325179  0.05472624  0.36227143]
2501,4,0,0,0,1,[ 0.57841426  0.419956   -0.3143801  -0.17605579  0.03353158  0.09808497]
2502,4,0,0,0,2,[-0.16875762  0.508586    0.04552279  0.26027033  0.6935691   0.31001645]
2503,4,0,0,0,3,[ 0.0711439   0.16148202  0.25644612  0.05862538 -0.4535553   0.2022095 ]
2504,4,0,0,0,4,[0.08466572 0.67646325 0.11580002 0.16968319 0.4340857  0.6503944 ]
2505,4,0,0,1,0,[-1.0252224  -0.323592    0.5486309   0.15131693  0.27944592  0.36671114]
2506,4,0,0,1,1,[ 0.050299   -0.07950424  0.28742856 -0.11206617  0.5714336   1.0412704 ]
2507,4,0,0,1,2,[-1.9614838  -1.1946121   0.5217261   0.32964924  1.4822146  -0.60502505]
2508,4,0,0,1,3,[-0.3844864  -0.02773203  0.42909735  0.0964383  -0.9944961   0.1732005 ]
2509,4,0,0,1,4,[-0.91918194  0.04240603  0.52067024  0.22324346  0.9574307   0.7114255 ]
2510,4,0,0,2,0,[-0.44966924  0.00620222  0.28941935  0.1593361   0.13722593  0.30574188]
2511,4,0,0,2,1,[ 0.26950926  0.11018049  0.0074338  -0.03913593  0.26533636  0.51026165]
2512,4,0,0,2,2,[-0.9433532  -0.32795548  0.23994017  0.30339417  0.933286   -0.14064823]
2513,4,0,0,2,3,[-0.13170698  0.04537815  0.28456703  0.11154097 -0.63994825  0.1450158 ]
2514,4,0,0,2,4,[-0.37508628  0.28523698  0.272367    0.21002875  0.5938876   0.5772492 ]
2515,4,0,0,3,0,[-0.27589145  0.28491414  0.2572835   0.17055358  0.11692797  0.43558997]
2516,4,0,0,3,1,[ 0.5677352   0.3512044  -0.23428603 -0.14759469  0.17284347  0.35599038]
2517,4,0,0,3,2,[-0.7051745   0.16420141  0.16370532  0.37171355  1.0566697   0.12417647]
2518,4,0,0,3,3,[-0.02306288  0.14945236  0.34591407  0.12134548 -0.7168894   0.22746843]
2519,4,0,0,3,4,[-0.17410447  0.6564239   0.23773311  0.25124142  0.6655398   0.80622154]
2520,4,0,0,4,0,[-0.47416267  0.5113742   0.32592878  0.3273419   0.18228592  0.69860363]
2521,4,0,0,4,1,[ 0.69162613  0.54045373 -0.3236298  -0.08911888  0.26603162  0.63098925]
2522,4,0,0,4,2,[-1.1721859   0.32729414  0.19214313  0.5944956   1.5450708   0.2534235 ]
2523,4,0,0,4,3,[-0.03549257  0.32705817  0.42967996  0.2520947  -1.0349566   0.3561889 ]
2524,4,0,0,4,4,[-0.35496005  1.019162    0.3095831   0.41110918  0.96782404  1.218535  ]
2525,4,0,1,0,0,[0.1055416  0.35832623 0.10074841 0.04614266 0.09994877 0.37417385]
2526,4,0,1,0,1,[ 0.67670554  0.29485995 -0.42514688 -0.29238075 -0.0020671  -0.06923188]
2527,4,0,1,0,2,[-0.08206444  0.43365288 -0.00747288  0.16872513  0.6911614   0.28346226]
2528,4,0,1,0,3,[ 0.18739693  0.20334382  0.25281456  0.06961201 -0.36458364  0.28902394]
2529,4,0,1,0,4,[0.15738793 0.61325663 0.0783316  0.11152065 0.44320747 0.61832327]
2530,4,0,1,1,0,[-0.7738572  -0.3748721   0.70401424  0.0950724   0.4144825   0.68359596]
2531,4,0,1,1,1,[ 0.3604231  -0.32208264  0.46453267 -0.22761248  0.6243949   1.233151  ]
2532,4,0,1,1,2,[-1.6763344  -1.2467752   0.7223627   0.22570841  1.5772722  -0.15448341]
2533,4,0,1,1,3,[-0.20026085  0.01170792  0.49123558  0.09837869 -0.8387747   0.385864  ]
2534,4,0,1,1,4,[-0.7128079  -0.0445804   0.65986896  0.15719275  1.0351167   0.9654283 ]
2535,4,0,1,2,0,[-0.29351017 -0.03658929  0.3486836   0.12367633  0.21634598  0.4506021 ]
2536,4,0,1,2,1,[ 0.4541961  -0.05515166  0.04786218 -0.12012687  0.27867967  0.53421736]
2537,4,0,1,2,2,[-0.77938926 -0.3901314   0.3094146   0.23140498  0.9755177   0.04573173]
2538,4,0,1,2,3,[-0.00353937  0.07454266  0.31281856  0.12012289 -0.53537077  0.2737939 ]
2539,4,0,1,2,4,[-0.25194937  0.2151615   0.3210008   0.16552867  0.6331676   0.67642987]
2540,4,0,1,3,0,[-0.10666973  0.23065616  0.2708883   0.11523937  0.19559366  0.5278019 ]
2541,4,0,1,3,1,[ 0.7505065   0.15590723 -0.28918695 -0.27782062  0.15438221  0.24792533]
2542,4,0,1,3,2,[-0.54466504  0.06719     0.16677769  0.26346663  1.0788931   0.21317263]
2543,4,0,1,3,3,[ 0.13546698  0.19328913  0.3598154   0.13302976 -0.5918459   0.36388177]
2544,4,0,1,3,4,[-0.04817183  0.5645727   0.23968491  0.18314528  0.69464594  0.8399442 ]
2545,4,0,1,4,0,[-0.26312828  0.40314364  0.34367323  0.23945893  0.28192863  0.8057209 ]
2546,4,0,1,4,1,[ 0.9313551   0.23227824 -0.38828632 -0.2623883   0.23740897  0.47911245]
2547,4,0,1,4,2,[-0.9722433   0.15498072  0.19496106  0.43797323  1.5657015   0.35608014]
2548,4,0,1,4,3,[ 0.15703763  0.3620001   0.44354755  0.24838366 -0.87470937  0.51925063]
2549,4,0,1,4,4,[-0.19854756  0.8622767   0.31148297  0.31037495  1.00045     1.2480339 ]
2550,4,0,2,0,0,[0.45633903 0.68575215 0.1715611  0.21051693 0.3243404  0.7630776 ]
2551,4,0,2,0,1,[ 1.2940748   0.5053501  -0.57442325 -0.23249863  0.16357899  0.00558401]
2552,4,0,2,0,2,[ 0.23236337  0.7787732  -0.03732014  0.37614477  1.0867945   0.5861707 ]
2553,4,0,2,0,3,[ 0.5077061   0.5258314   0.44180658  0.23557004 -0.27352268  0.756183  ]
2554,4,0,2,0,4,[0.48372233 0.9880828  0.11730482 0.27406436 0.74540424 1.0243973 ]
2555,4,0,2,1,0,[-0.71825695 -0.3113851   0.70833087  0.260538    0.6773171   0.892845  ]
2556,4,0,2,1,1,[ 0.88516384 -0.49604833  0.21132459 -0.15230504  0.8414017   1.1450388 ]
2557,4,0,2,1,2,[-1.8846974  -1.4864348   0.5373811   0.43874937  2.1545746  -0.38151613]
2558,4,0,2,1,3,[-0.03676848  0.32967702  0.6500909   0.25097373 -0.91111284  0.8148064 ]
2559,4,0,2,1,4,[-0.6731346   0.084536    0.62983966  0.32495406  1.4660915   1.2075951 ]
2560,4,0,2,2,0,[-0.13500236  0.09838628  0.37784767  0.2839007   0.41206244  0.6831987 ]
2561,4,0,2,2,1,[ 0.93466735 -0.08335844 -0.11569107 -0.02510865  0.43517324  0.5176974 ]
2562,4,0,2,2,2,[-0.755972   -0.38566896  0.21490858  0.4315605   1.3819958   0.0505437 ]
2563,4,0,2,2,3,[ 0.18972492  0.32510895  0.4531913   0.26733288 -0.54735637  0.628977  ]
2564,4,0,2,2,4,[-0.11028631  0.40199366  0.32345977  0.3228728   0.93817735  0.93506145]
2565,4,0,2,3,0,[0.23229422 0.5353723  0.33350185 0.32837358 0.46669194 0.93162   ]
2566,4,0,2,3,1,[ 1.4732767   0.26842016 -0.5001857  -0.18004571  0.3571849   0.27032146]
2567,4,0,2,3,2,[-0.3168192   0.3025599   0.08209971  0.5300656   1.6003007   0.4151407 ]
2568,4,0,2,3,3,[ 0.47602847  0.5689054   0.5736893   0.34022722 -0.54232794  0.89942825]
2569,4,0,2,3,4,[0.26313266 0.935667   0.26450709 0.39263165 1.089168   1.2741703 ]
2570,4,0,2,4,0,[0.12423518 0.8078704  0.39931256 0.54007    0.6310289  1.3341793 ]
2571,4,0,2,4,1,[ 1.856993    0.32901627 -0.68929297 -0.09275223  0.4980203   0.5011952 ]
2572,4,0,2,4,2,[-0.7694992   0.44827354  0.04543001  0.8165439   2.2825792   0.6004708 ]
2573,4,0,2,4,3,[ 0.566119    0.8800748   0.6956109   0.52414423 -0.86060584  1.2045074 ]
2574,4,0,2,4,4,[0.15547715 1.3650411  0.3235604  0.60519445 1.537411   1.8352251 ]
2575,4,0,3,0,0,[0.53456485 0.80806917 0.23565206 0.3336151  0.37698877 0.87629116]
2576,4,0,3,0,1,"[ 1.3637753e+00  6.4665169e-01 -4.0265182e-01 -8.7110320e-04
  2.8107595e-01  2.2797640e-01]"
2577,4,0,3,0,2,[0.37591088 0.92599463 0.05043875 0.53590685 1.1211716  0.7368742 ]
2578,4,0,3,0,3,[ 0.53285426  0.62869394  0.48621142  0.29368612 -0.1993152   0.86389565]
2579,4,0,3,0,4,[0.5668533  1.0917246  0.17988822 0.38964015 0.7807458  1.1232277 ]
2580,4,0,3,1,0,[-0.6776445  -0.15765858  0.43564093  0.3653563   0.5728207   0.51879793]
2581,4,0,3,1,1,[ 0.7931602  -0.36445358 -0.15657379  0.04119794  0.7027856   0.5171871 ]
2582,4,0,3,1,2,[-1.7452109  -1.2780867   0.17181288  0.5810555   1.9468012  -0.85908943]
2583,4,0,3,1,3,[-0.03407623  0.4662953   0.57302696  0.2955865  -0.8497269   0.76156884]
2584,4,0,3,1,4,[-0.6149909   0.21721688  0.36958227  0.42518446  1.3378127   0.8379781 ]
2585,4,0,3,2,0,[-0.10479239  0.20734999  0.26965082  0.3527322   0.37262648  0.5341584 ]
2586,4,0,3,2,1,[ 0.8898983   0.02014438 -0.23339707  0.10942418  0.3978601   0.2799577 ]
2587,4,0,3,2,2,[-0.6567651  -0.24345937  0.07532328  0.52762437  1.28779    -0.1306528 ]
2588,4,0,3,2,3,[ 0.18643355  0.4203249   0.426357    0.29225114 -0.5006101   0.6266472 ]
